arm,length,H_r,H_r_norm,L_best,L_mix,spread,H_tok,segments,switch_rate,argmax_k,r_cluster-0,r_cluster-1,r_cluster-2,r_cluster-3,r_cluster-4,true_k
free,127,3.734790404501233e-07,1.5774892124481312,-2.1754842442790356,-2.182225488605157,0.7656461460383857,1.2961839844752234,21,0.753968253968254,cluster-2,5.8949640284666146e-43,1.9939556334727713e-08,0.9999999800604658,8.240750470076229e-25,6.152940584872384e-20,
free,127,4.2444513054738714e-12,1.6003941859272133,-2.0798154815914125,-2.0982077020901313,0.37345033180056575,1.2897485523640428,34,0.753968253968254,cluster-3,2.52463074947784e-21,3.16664067610129e-16,2.9951171142219436e-18,0.9999999999998863,1.3915187265432792e-13,
free,127,2.0249360718589236e-06,1.5949454752609706,-1.7590889517716535,-1.7675412717043273,0.5408786563422738,1.3603930458450826,49,0.7777777777777778,cluster-1,1.4710307055186862e-30,0.9999998809568424,1.6415066395284127e-12,1.175818558366739e-07,1.4596598980514335e-09,
free,127,0.003633561139833243,1.6064708012861861,-2.3038736178180366,-2.3209300736616387,0.23122832531065418,1.2801582488442003,22,0.6904761904761905,cluster-4,6.004753771132543e-08,1.763315186054901e-13,0.000412997208988487,8.615861952619756e-08,0.9995868565846774,
free,127,6.13595975292835e-17,1.5812914147611914,-2.175631305364173,-2.1823725498166335,0.7346883458415356,1.282093181151303,39,0.7142857142857143,cluster-2,3.005875552823674e-41,1.4412892442555068e-18,1.0,3.0823623648474315e-26,4.8340695811251616e-20,
free,127,0.0010706690847489947,1.566184552051659,-2.048348494402067,-2.065413937273342,0.9104148083784449,1.2903941393324456,37,0.6746031746031746,cluster-4,6.10466765451431e-51,6.348189024177156e-21,0.00010540524247568346,4.744443551084258e-22,0.9998945947575517,
free,127,0.03354865337647529,1.602389187183886,-2.1731295848455954,-2.1798606387380244,0.33937252975824306,1.3234228455342911,28,0.8492063492063492,cluster-2,1.9031929065606568e-19,0.00015732046420456513,0.9947413407119664,0.005101338763613505,6.023859612317804e-11,
free,127,4.926433359321378e-05,1.5951526195500239,-2.4316648948849657,-2.438406116254433,0.4958356722133366,1.2821581784169518,29,0.7698412698412699,cluster-2,4.4872883557693345e-28,3.6430904797421552e-06,0.9999963569095338,3.5191798383594997e-16,1.6499098297393485e-16,
free,127,0.0008737526518016895,1.5736264202357553,-2.256911390409695,-2.2636521016303224,0.7887799120324801,1.3035805860287941,28,0.8253968253968254,cluster-2,3.1224286310629075e-44,8.415366041140193e-05,0.9999158463395478,3.312775042713606e-26,5.125714789964974e-14,
free,127,1.2467846605186172e-16,1.5770757016854229,-1.69583610474594,-1.7025773491984002,0.7619136299673965,1.335649972468885,26,0.6825396825396826,cluster-2,9.469991341456085e-43,3.0924093040276624e-18,1.0,1.3617598457924547e-28,4.9709033194089117e-26,
free,127,0.6192153652907205,1.6054845694494784,-1.8499071016086368,-1.8716225819671282,0.25234312523068403,1.3668305094401463,24,0.7777777777777778,cluster-0,0.7048027611424112,0.0020477604398200498,8.511023485086531e-15,0.29312485845046815,2.4619967303429287e-05,
free,127,0.335420949267183,1.5982037562636728,-2.454934428057333,-2.46964264595851,0.4398532176580954,1.2344828182066772,31,0.7380952380952381,cluster-4,4.916538417937642e-25,0.10476031706649214,1.5917421988492766e-07,7.005826309146404e-10,0.8952395230587298,
free,127,2.7453851370759273e-09,1.5752585548773204,-1.8095270592396653,-1.8279192797344774,0.8266387699157236,1.2985157237730207,23,0.7380952380952381,cluster-3,2.549227821755427e-46,3.696631022544639e-24,1.1248307119164634e-10,0.9999999998855174,2.009253096382716e-12,
free,127,7.945466341278431e-10,1.5381538575030806,-2.1086113396592028,-2.115352584111463,1.2021277720533958,1.244868104536529,29,0.746031746031746,cluster-2,4.96778556168853e-67,3.155590901654367e-11,0.9999999999684519,3.577139976535753e-36,9.332642621531452e-27,
free,127,0.28266633197415103,1.6047454644015022,-2.1297650675135333,-2.136338164257267,0.2779557836337352,1.3239043559798518,29,0.7857142857142857,cluster-2,4.353408641444543e-16,0.008005089560343726,0.9323771932008561,0.05703702288661651,0.0025806943521566672,
free,127,0.3094837415667744,1.5609178355175444,-1.751974631482222,-1.7585012679562038,0.9204951008473794,1.3392534900908903,26,0.7301587301587301,cluster-2,1.539300175697453e-51,1.2771814776771423e-06,0.9069807496398227,6.835437512940136e-26,0.09301797317871004,
free,127,0.38551070866019765,1.6055937233020234,-1.873646893839198,-1.8818441866570625,0.23508891909141227,1.355245634072237,28,0.746031746031746,cluster-1,9.753971324756378e-14,0.9028272416521166,2.1717840426271417e-08,0.05428852927546927,0.04288420735447271,
free,127,0.022850545298668944,1.5820257758431513,-2.010032593734621,-2.018451375165059,0.6657909483421509,1.2913144015695206,26,0.746031746031746,cluster-1,1.8903634083614132e-37,0.9965769608204493,0.0034230390252640913,1.5427790203530727e-10,3.5446731387955507e-23,
free,127,1.0236532448715469e-05,1.5959355703084943,-2.2331636684147393,-2.2416159871412575,0.5193897157203491,1.3177767158298046,26,0.8174603174603174,cluster-1,2.108350599365738e-08,0.999999361304139,2.2534743068624324e-29,4.0908158575057245e-07,2.0853074477296926e-07,
free,127,1.8784522085328515e-10,1.5991188770158855,-2.188997283695251,-2.197449603893768,0.3826522226408713,1.2816076452055047,32,0.7698412698412699,cluster-1,1.4579323636365204e-20,0.9999999999929514,7.846281854440887e-22,7.947609101134229e-17,7.040430432498898e-12,
free,127,4.382311775984797e-07,1.5197851597061836,-1.8868172713152067,-1.8952695912827173,1.2585530919352854,1.322216916821833,30,0.8412698412698413,cluster-1,3.837088247899955e-70,0.9999999763904558,2.3609538948541425e-08,2.6081509684534286e-44,1.0954888865919214e-32,
free,57,0.40223514574905717,1.6017957013921673,-1.8524564776504249,-1.8667825767416868,0.3694096615439968,0.6244515027649371,16,0.7142857142857143,cluster-2,6.474102346885989e-10,0.02042061148463825,0.9033093014934716,0.012882164642968498,0.06338792173150706,
free,127,0.33301049372803554,1.596637550494326,-2.0008100374477116,-2.0165047024992804,0.4198764590766486,1.3056394207208193,26,0.7698412698412699,cluster-3,6.2234087692731534e-24,0.10364084119513678,3.531441195252952e-08,0.8963591234904644,1.3054229279127927e-17,
free,127,0.4435410710646458,1.5934372185821473,-2.0852262241633857,-2.0932581317889607,0.5225952629029282,1.3000656235824026,31,0.753968253968254,cluster-1,1.256370646820343e-29,0.8376606752228917,9.450505332178077e-07,0.16233837972441284,2.1450751517644498e-12,
free,127,0.0003838492869601128,1.5748445876660866,-2.202410600316806,-2.209151629326355,0.7168862650713583,1.304615368526163,34,0.7380952380952381,cluster-2,2.882949936112237e-40,3.400182010097012e-05,0.9999659981786296,6.704701243974205e-31,1.29252473570251e-12,
free,127,2.9922506992468855e-12,1.5019622524632008,-1.7326703409510336,-1.739411585403493,1.5539435439222442,1.2673780279150955,16,0.7063492063492064,cluster-2,1.957147232505157e-86,9.701626936316207e-14,0.9999999999999147,1.9764541668605287e-46,5.290997118841296e-25,
free,127,0.08697142346868245,1.6069743259557097,-1.7072469155619463,-1.7251665509226577,0.20051778958538402,1.377284625043965,34,0.7936507936507936,cluster-3,1.7709522106626181e-06,0.01720271167153426,1.872560625686149e-07,0.9827953301116232,8.566912922373118e-12,
free,127,5.096421168698248e-05,1.5534941436281033,-1.7197000098040724,-1.7264412303121823,0.9509216068297859,1.3023862885887367,36,0.753968253968254,cluster-2,3.5607175454332725e-53,3.779034564960662e-06,0.9999962209654211,2.4409813106008015e-35,3.040635157216181e-26,
free,127,4.977448189861058e-09,1.5997742158022457,-2.372218334768701,-2.3806706549651433,0.38870503583292315,1.2811479556573078,39,0.7063492063492064,cluster-1,3.843878292962128e-14,0.9999999997860982,2.138889918732548e-10,3.637630451732722e-22,2.7804569976304083e-19,
free,127,0.013087383360694455,1.5996359175741561,-2.2878441998339074,-2.3062197228287546,0.4182015967181347,1.2719030579348687,32,0.7777777777777778,cluster-3,1.177917243293577e-10,5.3783457613232076e-06,8.573340053309014e-24,0.9982195327856748,0.001775088750781663,
free,127,0.00847733587171825,1.5972720956239599,-1.929623581293061,-1.9380728462804648,0.4338580754798227,1.3464584796352637,36,0.7936507936507936,cluster-1,1.174692142836226e-24,0.9989400234225703,3.6134999426460594e-05,6.20248865423698e-16,0.0010238415779976,
free,127,2.2162645676803274e-14,1.5435040587312348,-2.009603064829909,-2.016344309282369,0.9620064562699926,1.2626769292210867,29,0.7777777777777778,cluster-2,8.712642008832634e-54,6.332982396877829e-16,1.0,3.746988107472149e-32,4.218492278564884e-49,
free,127,0.6944145841454806,1.5749294287107265,-1.7989095853069637,-1.8079504859707216,0.6571095384012058,1.3070463598810576,35,0.7142857142857143,cluster-4,3.591972980374598e-37,0.3642430650463389,0.007015660694505821,4.820568397899451e-28,0.6287412742591552,
free,127,1.3833082483594625e-08,1.5986389310617501,-1.9797314020592396,-1.9881837222574563,0.4099600484052044,1.3347936984457323,31,0.7301587301587301,cluster-1,6.232201950786283e-10,0.9999999993767688,2.4461882355376028e-23,3.0402878714662612e-18,8.062820915422651e-18,
free,127,0.6349545267943977,1.5690613982179793,-2.317836971733514,-2.325081919775165,0.8486169529712106,1.2602537127458049,25,0.753968253968254,cluster-1,8.151902940153982e-20,0.6689005371074347,1.0460555167169486e-47,1.1613764097050756e-18,0.3310994628925528,
free,127,6.277915374882637e-09,1.6030375130703125,-2.23202995240219,-2.262011772127951,0.3277249073419046,1.3025124243290394,39,0.7380952380952381,cluster-0,0.9999999997293116,2.604994384428883e-10,8.398503491419973e-19,1.0208189651176999e-11,2.0312832822347723e-15,
free,127,0.019078586197196715,1.6010873547684474,-1.8397793507012796,-1.8581457376934596,0.3868374561700296,1.3474482153117897,29,0.7142857142857143,cluster-3,4.598551205412761e-22,4.046606998947054e-10,2.534449952828756e-08,0.9972300297326986,0.002769944518131785,
free,127,0.0003941508791092372,1.596026039142519,-1.861779160386934,-1.8702313883071777,0.459692046398253,1.3474929640526412,36,0.753968253968254,cluster-1,4.356933697626608e-19,0.9999649957301013,4.420653431678779e-26,1.4924957431509639e-10,3.500412065140451e-05,
free,127,0.2220397102694499,1.5553008106025121,-1.7046219232514148,-1.7124914457602554,0.978227149783157,1.306308715592924,27,0.7936507936507936,cluster-1,1.0457811107249287e-54,0.9417806203381547,0.05821937966184285,1.4151366391734271e-27,3.1873423711829504e-21,
free,127,1.3396478998382076e-08,1.5891934933299172,-1.843488798366757,-1.8519411185639496,0.5829559085875982,1.325597309131279,27,0.7857142857142857,cluster-1,7.028038705066827e-33,0.9999999993973745,1.274135112437861e-15,6.026371683589483e-10,1.280527014717549e-24,
free,118,4.503475783627651e-15,1.5541062498133216,-2.051222979012182,-2.0584783861771183,1.1536187640691207,1.166286565724417,18,0.7521367521367521,cluster-2,7.599568120947448e-60,1.0609183759249137e-16,1.0,1.3089576804891516e-20,1.551708740815076e-17,
free,127,1.824562945244064e-09,1.573884285732944,-1.7351167934147391,-1.7521853168076076,0.8660088486558808,1.3194217925933431,30,0.7857142857142857,cluster-4,1.7176561952262208e-48,7.422548402169597e-11,6.574953223424859e-13,1.0456995870526676e-21,0.9999999999251088,
free,127,0.00022458058238343482,1.596701496064907,-2.165923111082062,-2.174375246233333,0.4134759377306838,1.3142354493384927,21,0.7777777777777778,cluster-1,1.5651695176638865e-23,0.9999810892348746,1.8910715282327028e-05,4.982712816749197e-11,1.6706856422372295e-21,
free,127,0.45789296689508296,1.5921367717736286,-2.6974114846056843,-2.7040638827671146,0.486059954785925,1.2532088675141178,19,0.8571428571428571,cluster-1,1.2870124052448324e-27,0.8287309819867545,0.17126900295691538,2.758341319346581e-20,1.5056318740272446e-08,
free,127,0.006459600278615258,1.5613448373915542,-1.835756316898376,-1.8424925298812438,0.9992935300812009,1.3294553245296017,23,0.7380952380952381,cluster-2,7.642256032220012e-56,0.0007937204275490186,0.9992062795724487,1.2973797545954171e-19,1.0365279791776644e-15,
free,127,1.2352322011522874e-10,1.5524195384376511,-2.108811265840305,-2.115552510292754,0.9675672636257384,1.283808799932438,23,0.8095238095238095,cluster-2,4.2997313379678414e-54,3.978490004670952e-13,0.9999999999955094,5.157202752784969e-41,4.106772034507494e-12,
free,127,0.0037455439878955176,1.594113174043931,-2.2508424773929625,-2.25929061147914,0.4604348009965551,1.2862329131829315,33,0.8015873015873016,cluster-1,4.02113769098356e-26,0.9995722705188156,0.00042772948018407773,1.5296303793261809e-21,9.795599661938062e-13,
free,124,2.0788924664240294e-12,1.5259921575010444,-2.1172182636876262,-2.1241226027639355,1.101110642956149,1.2413557634811314,21,0.8455284552845529,cluster-2,5.03989804685562e-60,6.664772590986517e-14,0.9999999999999432,5.1524112801391205e-46,2.5384809453389285e-42,
free,127,0.473044049287868,1.5884637017024015,-2.0468257393423968,-2.0533662543725444,0.5482009527251477,1.2896322853538753,23,0.8015873015873016,cluster-1,4.753277449347446e-31,0.8189088322395174,0.1810911677604794,1.2083558708501607e-20,1.033068037774594e-14,
free,127,1.827984366215642e-07,1.5870209546848741,-2.53079704224594,-2.5478655654147686,0.6675768274021903,1.2414341033671246,23,0.753968253968254,cluster-4,1.5119366089433506e-37,7.1654296535572104e-09,1.9596967729639983e-09,1.2046058070208294e-17,0.9999999908748691,
free,127,0.6426995603384321,1.5861976948562393,-2.5741050900436764,-2.5780895499905303,0.5428858479176917,1.2475207488954303,27,0.7698412698412699,cluster-2,7.495318330585127e-31,0.34253029643694816,0.6574697035630456,1.0005771415656846e-22,1.384109759084702e-18,
free,127,0.05614778458991119,1.6035049964904413,-1.743679016593873,-1.7520583213582395,0.32186601293368633,1.369232048762239,32,0.7777777777777778,cluster-1,1.751579707868586e-18,0.9910106873026007,0.006968635307654743,0.0020124522045629452,8.225185194606896e-06,
free,127,8.499626770186485e-08,1.5899741652306318,-2.369775967335138,-2.378228287492719,0.6317883589136319,1.2619918989085268,25,0.7222222222222222,cluster-1,1.4238388914645828e-35,0.9999999958124022,4.184535539446362e-09,1.212712568482598e-15,3.0593538359034745e-12,
free,127,5.974658776385155e-05,1.5978777648759657,-1.7013650728961613,-1.7184335543053038,0.47622512456939003,1.3586301891155772,34,0.8095238095238095,cluster-4,5.415159800841002e-27,2.9812256719993405e-07,3.695053967408638e-07,3.632098053369642e-06,0.9999957002739915,
free,127,7.450418720106914e-06,1.5780588950018826,-2.414988600362943,-2.4449704036830915,0.803925521730438,1.2754480051978145,22,0.753968253968254,cluster-0,0.9999995209166184,4.0672458757880373e-13,4.562120082639009e-45,4.790829502896531e-07,7.729482682403727e-18,
free,127,0.02963695325936972,1.5690073460914185,-2.022202379121555,-2.028914051129369,0.7515530323419046,1.2756079921219898,33,0.8253968253968254,cluster-2,3.513714073169105e-42,0.004654314733498509,0.9953456852665247,2.528100030146296e-29,3.7993650901785663e-25,
free,127,5.2468933717701466e-27,1.5779444426526523,-1.8743346206785187,-1.881075865130979,0.6683919110636072,1.28079892270854,25,0.7222222222222222,cluster-2,1.3632556995932093e-37,3.37863769570097e-29,1.0,4.2276856198837304e-29,3.986370464779878e-30,
free,127,1.7330059221603207e-08,1.5995885933757272,-2.404796690452756,-2.4115379349030976,0.4332352285310037,1.2929740002170949,28,0.753968253968254,cluster-2,1.2727351010835955e-24,1.622768108274023e-10,0.9999999992297717,6.079756821421562e-10,1.466296768551731e-15,
free,127,0.01443396541725617,1.5946101347784514,-2.113991804948942,-2.122424529270735,0.4135254386841778,1.3307776436842336,31,0.8095238095238095,cluster-1,3.274359465840062e-23,0.9979989200905065,0.0020010770164603825,2.893007700465695e-09,1.552277707854937e-23,
free,127,0.0331878333588503,1.593239938456736,-2.734399029589075,-2.7428485727484384,0.5392417607344977,1.2344628266334596,25,0.7063492063492064,cluster-1,0.005248861771188948,0.9947157802776239,3.209922916181587e-11,3.5357919061504764e-05,1.80137623173174e-30,
free,127,2.0180770777274366e-30,1.520655711401377,-1.9325438972533218,-1.9392851417057821,1.3026586817944144,1.241492553429969,23,0.7777777777777778,cluster-2,1.416903855521379e-72,2.775405066007296e-32,1.0,3.2805844336580815e-47,1.7674055470253417e-35,
free,127,1.507517136614108e-13,1.5543589867339702,-1.7222774235282357,-1.7290186679806958,1.0268147385965185,1.3021222326809896,27,0.7698412698412699,cluster-2,2.3207223591151478e-57,1.999218074222028e-16,1.0,1.3221755948318612e-36,4.339909708262936e-15,
free,127,2.140166030601695e-18,1.5796390439539754,-2.4304682213490403,-2.438920541547576,0.7238500399852361,1.274516085675058,25,0.7936507936507936,cluster-1,4.7359430082919684e-20,1.0,6.735697461612362e-22,6.420555844654303e-30,1.1905895940820272e-40,
free,127,1.1455508306879295e-06,1.5668197106687374,-1.7749865674597072,-1.7817278114984554,0.9547077088844118,1.3248840360900818,26,0.7619047619047619,cluster-2,2.2014821433886386e-53,6.529454347036928e-08,0.9999999347054448,4.658972332401937e-16,7.732747677235792e-21,
free,110,7.702873089348776e-09,1.599075717607958,-2.487129072709517,-2.4968876605734245,0.41070501154119343,1.1422083444705813,26,0.8073394495412844,cluster-1,2.8263796848578814e-17,0.9999999996713314,9.502569572121328e-11,2.336313636803026e-10,2.3968385305000807e-20,
free,127,0.005741596504873224,1.5845080361438642,-2.06423157218873,-2.0726820617306205,0.6143073134534944,1.3086906453068892,31,0.8492063492063492,cluster-1,1.3101872494601805e-34,0.9993059532756686,5.872281985283116e-10,1.5085187628266516e-24,0.0006940461370850609,
free,127,0.00014424277066520338,1.607303258991215,-2.1652764748400593,-2.183668447107273,0.20415322611651066,1.3208707177270977,28,0.6984126984126984,cluster-3,2.00760414013942e-07,7.940444473505476e-06,5.493416456417275e-12,0.9999889682572692,2.890532346985117e-06,
free,127,0.02169594364120591,1.5799307249122507,-1.8620746041846088,-1.8704953713106804,0.6990213469257505,1.3191281242156443,32,0.7857142857142857,cluster-1,2.7784181291367104e-39,0.9967793776229972,0.0032206223756876384,1.7681876120569622e-23,1.3122345578759058e-12,
free,127,0.00013185391906291727,1.5325679479459162,-1.9566899096871924,-1.9634310870681695,1.2629953219195988,1.305114651445621,33,0.8174603174603174,cluster-2,2.1826506663264318e-70,1.0585562677840437e-05,0.9999894144373312,4.108970428741901e-34,1.3802602589406481e-19,
free,127,2.8879482293476586e-17,1.5349974870634673,-1.9404559999000368,-1.9471972443524972,1.167459923451341,1.2556583716173222,24,0.7857142857142857,cluster-2,4.057718079793032e-65,9.586492898938798e-26,1.0,1.3490797597597178e-46,6.906207189508955e-19,
free,127,6.152427993539567e-11,1.6001033543122962,-2.2271392101377954,-2.2442077335323756,0.4009716604638287,1.3356251888587587,27,0.7936507936507936,cluster-4,7.660339163216772e-23,1.7526621524701388e-12,4.181909975675444e-13,5.959047066607389e-18,0.99999999999784,
free,127,0.3058141161550859,1.5832117645058976,-1.9663560521884227,-1.9738806439896974,0.677413459837906,1.3103550950655167,21,0.753968253968254,cluster-1,3.938698231789991e-38,0.908578613616453,0.09142138638323363,3.185403290641294e-13,3.960360459833045e-17,
